candidate_id,accepted,ref_id,marferret_name,tax_id,NCBI_tax_name,original_taxID,source_name,alias,data_source,source_filename,source_reference,source_link,ref_link,ref_doi,n_seqs_raw,status,taxID_notes,FLAG,HCLUST_FLAG,FLAG_Lasek-Nesselquist,FLAG_VanVlierberghe
739,Y,432,Thalassiosira_miniscula,385413,Thalassiosira minuscula,385413,Thalassiosira miniscula Strain CCMP1093,MMETSP0739,MMETSP,MMETSP0739.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36904,Unchanged,from MMETSP metadata,NA,NA,NA,NA
740,Y,433,Thalassiosira_miniscula,385413,Thalassiosira minuscula,385413,Thalassiosira miniscula Strain CCMP1093,MMETSP0740,MMETSP,MMETSP0740.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,25222,Unchanged,from MMETSP metadata,NA,NA,NA,NA
741,Y,434,Durinskia_baltica,400756,Durinskia baltica,385413,Durinskia baltica Strain CSIRO CS-38,MMETSP0116,MMETSP,MMETSP0116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,125873,Updated,from MMETSP metadata,NA,NA,NA,NA
742,N,NA,Durinskia_baltica,400756,Durinskia baltica,400756,Durinskia baltica Strain CSIRO CS-38,MMETSP0117,MMETSP,MMETSP0117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,77597,Unchanged,from MMETSP metadata,CONTAM,unexpected placement,NA,MID_CONTAM
743,Y,435,Karlodinium_micrum,407301,Karlodinium veneficum,400756,Karlodinium micrum Strain CCMP2283,MMETSP1015,MMETSP,MMETSP1015.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,101339,Updated,from MMETSP metadata,NA,NA,NA,NA
744,Y,436,Karlodinium_micrum,407301,Karlodinium veneficum,407301,Karlodinium micrum Strain CCMP2283,MMETSP1016,MMETSP,MMETSP1016.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,102445,Unchanged,from MMETSP metadata,NA,NA,NA,NA
745,Y,437,Karlodinium_micrum,407301,Karlodinium veneficum,407301,Karlodinium micrum Strain CCMP2283,MMETSP1017,MMETSP,MMETSP1017.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,100494,Unchanged,from MMETSP metadata,NA,NA,NA,NA
746,Y,438,Chrysochromulina_rotalis,412157,Chrysochromulina rotalis,407301,Chrysochromulina rotalis UIO044,MMETSP0287,MMETSP,MMETSP0287.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,49880,Updated,from MMETSP metadata,NA,NA,NA,NA
747,Y,439,Scyphosphaera_apsteinii,418940,Scyphosphaera apsteinii,412157,Scyphosphaera apsteinii RCC1455,MMETSP1333,MMETSP,MMETSP1333.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,57950,Updated,from MMETSP metadata,NA,NA,NA,NA
748,Y,440,Thalassiosira_gravida,420259,Thalassiosira gravida,418940,Thalassiosira gravida Strain GMp14c1,MMETSP0492,MMETSP,MMETSP0492.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,20238,Updated,from MMETSP metadata,NA,NA,NA,NA
749,Y,441,Thalassiosira_gravida,420259,Thalassiosira gravida,420259,Thalassiosira gravida Strain GMp14c1,MMETSP0493,MMETSP,MMETSP0493.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30253,Unchanged,from MMETSP metadata,NA,NA,NA,NA
750,Y,442,Thalassiosira_gravida,420259,Thalassiosira gravida,420259,Thalassiosira gravida Strain GMp14c1,MMETSP0494,MMETSP,MMETSP0494.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29979,Unchanged,from MMETSP metadata,NA,NA,NA,NA
751,Y,443,Thalassiosira_antarctica,420261,Thalassiosira aff. antarctica,420259,Thalassiosira antarctica Strain CCMP982,MMETSP0902,MMETSP,MMETSP0902.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37008,Updated,from MMETSP metadata,NA,NA,NA,NA
752,Y,444,Thalassiosira_antarctica,420261,Thalassiosira aff. antarctica,420261,Thalassiosira antarctica Strain CCMP982,MMETSP0903,MMETSP,MMETSP0903.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37457,Unchanged,from MMETSP metadata,NA,NA,NA,NA
753,Y,445,Thalassiosira_antarctica,420261,Thalassiosira aff. antarctica,420261,Thalassiosira antarctica Strain CCMP982,MMETSP0904,MMETSP,MMETSP0904.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,33207,Unchanged,from MMETSP metadata,NA,NA,NA,NA
754,Y,446,Thalassiosira_antarctica,420261,Thalassiosira aff. antarctica,420261,Thalassiosira antarctica Strain CCMP982,MMETSP0905,MMETSP,MMETSP0905.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37272,Unchanged,from MMETSP metadata,NA,NA,NA,NA
755,Y,447,Attheya_septentrionalis,420275,Attheya septentrionalis,420261,Attheya septentrionalis Strain CCMP2084,MMETSP1449,MMETSP,MMETSP1449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26388,Updated,from MMETSP metadata,NA,NA,NA,NA
756,N,NA,Proboscia_inermis,420281,Proboscia inermis,420275,Proboscia inermis Strain CCAP1064/1,MMETSP0816,MMETSP,MMETSP0816.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,32488,Updated,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
757,Y,448,Ochromonas_sp_CCMP1393,420556,Ochromonas sp. CCMP1393,420281,Ochromonas sp. Strain CCMP1393,MMETSP0004,MMETSP,MMETSP0004.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28581,Updated,from MMETSP metadata,NA,NA,NA,NA
758,Y,449,Ochromonas_sp_CCMP1393,420556,Ochromonas sp. CCMP1393,420556,Ochromonas sp. Strain CCMP1393,MMETSP0005,MMETSP,MMETSP0005.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28118,Unchanged,from MMETSP metadata,NA,NA,NA,NA
759,Y,450,Chaetoceros_dichaeta,420782,Chaetoceros dichaeta,420556,Chaetoceros dichaeta Strain CCMP1751,MMETSP1447,MMETSP,MMETSP1447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27885,Updated,from MMETSP metadata,NA,NA,NA,NA
760,N,NA,Chaetoceros_affinis,426623,Chaetoceros affinis,420782,Chaetoceros affinis Strain CCMP159,MMETSP0088,MMETSP,MMETSP0088.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,2324,Updated,from MMETSP metadata,CONTAM,unexpected placement; separate from replicates,NA,NA
761,Y,451,Chaetoceros_affinis,426623,Chaetoceros affinis,426623,Chaetoceros affinis Strain CCMP159,MMETSP0090,MMETSP,MMETSP0090.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24279,Unchanged,from MMETSP metadata,NA,NA,NA,NA
762,Y,452,Chaetoceros_affinis,426623,Chaetoceros affinis,426623,Chaetoceros affinis Strain CCMP159,MMETSP0091,MMETSP,MMETSP0091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,21157,Unchanged,from MMETSP metadata,NA,NA,NA,NA
763,Y,453,Chaetoceros_affinis,426623,Chaetoceros affinis,426623,Chaetoceros affinis Strain CCMP159,MMETSP0092,MMETSP,MMETSP0092.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,6328,Unchanged,from MMETSP metadata,NA,NA,NA,NA
764,Y,454,Chaetoceros_brevis,426625,Chaetoceros brevis,426623,Chaetoceros brevis Strain CCMP164,MMETSP1435,MMETSP,MMETSP1435.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,4954,Updated,from MMETSP metadata,NA,NA,NA,NA
765,Y,455,Gambierdiscus_australes,439317,Gambierdiscus australes,426625,Gambierdiscus australes Strain CAWD 149,MMETSP0766,MMETSP,MMETSP0766.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,85094,Updated,from MMETSP metadata,NA,NA,NA,NA
766,Y,456,Scrippsiella_hangoei,447022,Scrippsiella cf. hangoei,439317,Scrippsiella hangoei-like Strain SHHI-4,MMETSP0367,MMETSP,MMETSP0367.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,106640,Updated,from MMETSP metadata,NA,NA,NA,NA
767,Y,457,Scrippsiella_hangoei,447022,Scrippsiella cf. hangoei,447022,Scrippsiella hangoei-like Strain SHHI-4,MMETSP0368,MMETSP,MMETSP0368.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,106158,Unchanged,from MMETSP metadata,NA,NA,NA,NA
768,Y,458,Scrippsiella_hangoei,447022,Scrippsiella cf. hangoei,447022,Scrippsiella hangoei-like Strain SHHI-4,MMETSP0369,MMETSP,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,108845,Unchanged,from MMETSP metadata,NA,NA,NA,NA
769,N,NA,Symbiodinium_sp_D1a,462645,Symbiodinium sp. type D1a,447022,Symbiodinium sp. Strain D1a,MMETSP1377,MMETSP,MMETSP1377.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,98469,Updated,from MMETSP metadata,CONTAM,NA,NA,HIGH_CONTAM
770,N,NA,Chloroparvula_japonica,1411623,Chloroparvula japonica,462645,Genus nov. species nov. RCC2339,MMETSP1310,MMETSP,MMETSP1310.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41352,Updated,from MMETSP metadata,CONTAM,unexpected placement,NA,MID_CONTAM
771,Y,459,Chloropicon_mariensis,1606511,Chloropicon mariensis,464262,Genus nov. species nov. Strain RCC998,MMETSP1309,MMETSP,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,14853,Updated,from MMETSP metadata,NA,NA,NA,NA
772,Y,460,Chloropicon_laureae,464258,Chloropicon laureae,464262,Genus nov. species nov. Strain RCC856,MMETSP1311,MMETSP,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,15517,Updated,from MMETSP metadata,NA,NA,NA,NA
773,Y,461,Chloropicon_roscoffensis,1461544,Chloropicon roscoffensis,464262,Genus nov. species nov. Strain RCC2335,MMETSP1312,MMETSP,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,15205,Updated,from MMETSP metadata,NA,NA,NA,NA
774,Y,462,Picochlorum_sp_RCC944,464278,Picochlorum sp. RCC944,464262,Picochlorum sp. Strain RCC944,MMETSP1330,MMETSP,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,18534,Updated,from MMETSP metadata,NA,NA,NA,NA
775,Y,463,Hemiselmis_andersenii,464988,Hemiselmis andersenii,464278,Hemiselmis andersenii CCMP644,MMETSP0043,MMETSP,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,56713,Updated,from MMETSP metadata,NA,NA,NA,NA
776,Y,464,Hemiselmis_andersenii,464988,Hemiselmis andersenii,464988,Hemiselmis andersenii Strain CCMP439,MMETSP1041,MMETSP,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,38417,Unchanged,from MMETSP metadata,NA,NA,NA,NA
777,Y,465,Hemiselmis_andersenii,464988,Hemiselmis andersenii,464988,Hemiselmis andersenii Strain CCMP1180,MMETSP1042,MMETSP,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,46232,Unchanged,from MMETSP metadata,NA,NA,NA,NA
778,Y,466,Hemiselmis_andersenii,464988,Hemiselmis andersenii,464988,Hemiselmis andersenii Strain CCMP441,MMETSP1043,MMETSP,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,38831,Unchanged,from MMETSP metadata,NA,NA,NA,NA
779,Y,467,Hemiselmis_tepida,464990,Hemiselmis tepida,464988,Hemiselmis tepida Strain CCMP443,MMETSP1355,MMETSP,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36263,Updated,from MMETSP metadata,NA,NA,NA,NA
780,Y,468,Pseudo-nitzschia_heimii,476441,Pseudo-nitzschia heimii,464990,Pseudo-nitzschia heimii,MMETSP1423,MMETSP,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29770,Updated,from MMETSP metadata,NA,NA,NA,NA
781,Y,469,Pavlovales_sp_CCMP2436,483367,Pavlovales sp. CCMP2436,476441,non described non described Strain CCMP 2436,MMETSP0982,MMETSP,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,42515,Updated,from MMETSP metadata,NA,NA,NA,NA
782,Y,470,Pavlovales_sp_CCMP2436,483367,Pavlovales sp. CCMP2436,483367,non described non described Strain CCMP 2436,MMETSP0983,MMETSP,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,40501,Unchanged,from MMETSP metadata,NA,NA,NA,NA
783,Y,471,Pavlovales_sp_CCMP2436,483367,Pavlovales sp. CCMP2436,483367,non described non described Strain CCMP 2436,MMETSP0984,MMETSP,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,39533,Unchanged,from MMETSP metadata,NA,NA,NA,NA
784,Y,472,Pavlovales_sp_CCMP2436,483367,Pavlovales sp. CCMP2436,483367,non described non described Strain CCMP 2436,MMETSP0985,MMETSP,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,39307,Unchanged,from MMETSP metadata,NA,NA,NA,NA
785,Y,473,Pedinellales_sp_CCMP2098,483369,Pedinellales sp. CCMP2098,483367,non described non described Strain CCMP2098,MMETSP0990,MMETSP,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,52133,Updated,from MMETSP metadata,NA,NA,NA,NA
786,Y,474,Pedinellales_sp_CCMP2098,483369,Pedinellales sp. CCMP2098,483369,non described non described Strain CCMP2098,MMETSP0991,MMETSP,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,77887,Unchanged,from MMETSP metadata,NA,NA,NA,NA
787,Y,475,Pedinellales_sp_CCMP2098,483369,Pedinellales sp. CCMP2098,483369,non described non described Strain CCMP2098,MMETSP0992,MMETSP,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,59606,Unchanged,from MMETSP metadata,NA,NA,NA,NA
788,Y,476,Pedinellales_sp_CCMP2098,483369,Pedinellales sp. CCMP2098,483369,non described non described Strain CCMP2098,MMETSP0993,MMETSP,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,72691,Unchanged,from MMETSP metadata,NA,NA,NA,NA
789,Y,477,Pelagophyceae_sp_CCMP2097,483370,Pelagophyceae sp. CCMP2097,483369,non described non described Strain CCMP2097,MMETSP0974,MMETSP,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,42128,Updated,from MMETSP metadata,NA,NA,NA,NA
790,Y,478,Pelagophyceae_sp_CCMP2097,483370,Pelagophyceae sp. CCMP2097,483370,non described non described Strain CCMP2097,MMETSP0975,MMETSP,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,39537,Unchanged,from MMETSP metadata,NA,NA,NA,NA
791,N,NA,Pelagophyceae_sp_CCMP2097,483370,Pelagophyceae sp. CCMP2097,483370,non described non described Strain CCMP2097,MMETSP0976,MMETSP,MMETSP0976.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,42963,Unchanged,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
792,Y,479,Pelagophyceae_sp_CCMP2097,483370,Pelagophyceae sp. CCMP2097,483370,non described non described Strain CCMP2097,MMETSP0977,MMETSP,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41270,Unchanged,from MMETSP metadata,NA,NA,NA,NA
793,Y,480,Ochromonadaceae_sp_CCMP2298,483371,Ochromonadaceae sp. CCMP2298,483370,non described non described Strain CCMP2298,MMETSP1141,MMETSP,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29298,Updated,from MMETSP metadata,NA,NA,NA,NA
794,Y,481,Ochromonadaceae_sp_CCMP2298,483371,Ochromonadaceae sp. CCMP2298,483371,non described non described Strain CCMP2298,MMETSP1142,MMETSP,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31169,Unchanged,from MMETSP metadata,NA,NA,NA,NA
795,Y,482,Ochromonadaceae_sp_CCMP2298,483371,Ochromonadaceae sp. CCMP2298,483371,non described non described Strain CCMP2298,MMETSP1143,MMETSP,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,33276,Unchanged,from MMETSP metadata,NA,NA,NA,NA
796,Y,483,Ochromonadaceae_sp_CCMP2298,483371,Ochromonadaceae sp. CCMP2298,483371,non described non described Strain CCMP2298,MMETSP1144,MMETSP,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31260,Unchanged,from MMETSP metadata,NA,NA,NA,NA
