ref_id,marferret_name,tax_id,lineage,candidate_id,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,source_name,alias,source_reference,source_link,ref_link,ref_doi
636,Pleurosigma_sp_RCC3090,1764931,diatom,71,TSA,RCC,2020,RCC-METDB_00346-pleurosigma-sp-ra120910p1b3-paired.fasta,nt,104593,71_Pleurosigma_sp_RCC3090.faa,Pleurosigma sp RCC3090,RA120910 P1B3,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/326/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1
637,Thalassiosira_bioculata,1048533,diatom,72,TSA,RCC,2020,RCC-METDB_00408-shionodiscus-bioculatus-malinaft99.3pg3bis-paired.fasta,nt,73450,72_Thalassiosira_bioculata.faa,Shionodiscus bioculatus RCC1991,MALINA FT99.3 PG3bis,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/387/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1
638,Synedra_sp_RCC2510,1764925,diatom,73,TSA,RCC,2020,RCC-METDB_00442-synedra-sp-malinas93p44.d11-paired.fasta,nt,38813,73_Synedra_sp_RCC2510.faa,Synedra sp RCC2510,MALINA S93 P44.D11,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/421/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1
639,Triparma_pacifica,91992,ochrophyte,74,TSA,RCC,2020,RCC-METDB_00475-triparma-pacifica-oli94sch-paired.fasta,nt,42880,74_Triparma_pacifica.faa,Triparma pacifica RCC216,OLI 94 SCH,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/452/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1
640,Triparma_pacifica,91992,ochrophyte,75,TSA,RCC,2020,RCC-METDB_00476-triparma-pacifica-min129-20maa-paired.fasta,nt,43658,75_Triparma_pacifica.faa,Triparma pacifica RCC238,MIN 129-20m Aa,"Niang et al., 2020",http://metdb.sb-roscoff.fr/metdb/assembly/453/,https://f1000research.com/posters/9-564,https://doi.org/10.7490/f1000research.1118000.1
641,Amoebophrya_sp_AT5_2,1775427,dinoflagellate,76,genome,JGI-Phycocosm,2019,Amoce1_GeneCatalog_proteins_20200805.aa.fasta,aa,19925,76_Amoebophrya_sp_AT5_2.faa,Amoebophrya ceratii AT5.2,,"John U et al., 2019",https://phycocosm.jgi.doe.gov/Amoce1/Amoce1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31032404,.
642,Aplanochytrium_kerguelense_PBS07,702273,stramenopile,77,genome,JGI-Phycocosm,2013,Aplke1_GeneCatalog_proteins_20121220.aa.fasta,aa,11892,77_Aplanochytrium_kerguelense_PBS07.faa,Aplanochytrium kerguelense PBS07 v1.0,,,https://mycocosm.jgi.doe.gov/Aplke1/Aplke1.home.html,NA,.
643,Aurantiochytrium_limacinum,717989,stramenopile,78,genome,JGI-Phycocosm,2012,Aurli1_GeneCatalog_proteins_20120618.aa.fasta,aa,14859,78_Aurantiochytrium_limacinum.faa,Aurantiochytrium limacinum ATCC MYA-1381,,,https://mycocosm.jgi.doe.gov/Aurli1/Aurli1.home.html,NA,.
644,Aureococcus_anophagefferens,44056,ochrophyte,79,genome,JGI-Phycocosm,2011,proteins.Auran1_FilteredModels3.fasta,aa,11501,79_Aureococcus_anophagefferens.faa,Aureococcus anophagefferens clone 1984,,"Gobler CJ et al., 2011",https://mycocosm.jgi.doe.gov/Auran1/Auran1.home.html,NA,.
645,Auxenochlorella_protothecoides_0710,1432497,chlorophyte,80,genome,JGI-Phycocosm,2014,Auxeprot1_GeneCatalog_proteins_20170909.aa.fasta,aa,7013,80_Auxenochlorella_protothecoides_0710.faa,Auxenochlorella protothecoides 0710,,"Gao C et al., 2014",https://mycocosm.jgi.doe.gov/Auxeprot1/Auxeprot1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/25012212,.
646,Auxenochlorella_protothecoides,3075,chlorophyte,81,genome,JGI-Phycocosm,2018,Auxpr25_1_GeneCatalog_proteins_20200805.aa.fasta,aa,6041,81_Auxenochlorella_protothecoides.faa,Auxenochlorella protothecoides UTEX 25,,"Vogler Brian W. et al., 2018",https://mycocosm.jgi.doe.gov/Auxpr25_1/Auxpr25_1.home.html,.,.
647,Bathycoccus_prasinos_RCC1105,1075084,chlorophyte,82,genome,JGI-Phycocosm,2012,Batpra1_GeneCatalog_proteins_20180426.aa.fasta,aa,7900,82_Bathycoccus_prasinos_RCC1105.faa,Bathycoccus prasinos RCC1105,,"Moreau H et al., 2012",https://mycocosm.jgi.doe.gov/Batpra1/Batpra1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/22925495,.
648,Bigelowiella_natans_CCMP2755,753081,rhizaria,83,genome,JGI-Phycocosm,2012,Bigna1_filtered_proteins.fasta,aa,21708,83_Bigelowiella_natans_CCMP2755.faa,Bigelowiella natans CCMP2755,,"Curtis BA et al., 2012",https://mycocosm.jgi.doe.gov/Bigna1/Bigna1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23201678,.
649,Blastocystis_hominis,12968,chlorophyte,84,genome,JGI-Phycocosm,2011,Blahom1_GeneCatalog_proteins_20180131.aa.fasta,aa,6020,84_Blastocystis_hominis.faa,Blastocystis hominis Singapore isolate B (sub-type 7),,"Denoeud F et al., 2011",https://mycocosm.jgi.doe.gov/Blahom1/Blahom1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/21439036,.
650,Botryococcus_braunii_Showa,1202541,chlorophyte,85,genome,JGI-Phycocosm,2017,Botrbrau1_GeneCatalog_proteins_20200805.aa.fasta,aa,23685,85_Botryococcus_braunii_Showa.faa,Botryococcus braunii Showa v2.1,,"Browne DR et al., 2017",https://mycocosm.jgi.doe.gov/Botrbrau1/Botrbrau1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/28428306,.
651,Breviolum_minutum,2499525,dinoflagellate,86,genome,JGI-Phycocosm,2013,Bremi1_GeneCatalog_proteins_20200813.aa.fasta,aa,47014,86_Breviolum_minutum.faa,Breviolum minutum,,"Shoguchi E et al., 2013",https://mycocosm.jgi.doe.gov/Bremi1/Bremi1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23850284,.
652,Caulerpa_lentillifera,148947,chlorophyte,87,genome,JGI-Phycocosm,2019,Caulen1_GeneCatalog_proteins_20200307.aa.fasta,aa,8818,87_Caulerpa_lentillifera.faa,Caulerpa lentillifera,,"Arimoto A et al., 2019",https://mycocosm.jgi.doe.gov/Caulen1/Caulen1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/30918953,.
653,Chara_braunii,69332,chlorophyte,88,genome,JGI-Phycocosm,2018,Chabra1_GeneCatalog_proteins_20200807.aa.fasta,aa,35672,88_Chara_braunii.faa,Chara braunii S276,,"Nishiyama T et al., 2018",https://mycocosm.jgi.doe.gov/Chabra1/Chabra1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/30007417,.
654,Chlamydomonas_eustigma,1157962,chlorophyte,89,genome,JGI-Phycocosm,2017,Chleu1_GeneCatalog_proteins_20200804.aa.fasta,aa,14061,89_Chlamydomonas_eustigma.faa,Chlamydomonas eustigma NIES-2499,,"Hirooka S et al., 2017",https://mycocosm.jgi.doe.gov/Chleu1/Chleu1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/28893987,.
655,Chlamydomonas_incerta,51695,chlorophyte,90,genome,JGI-Phycocosm,2021,Chlin1_GeneCatalog_proteins_20200804.aa.fasta,aa,16957,90_Chlamydomonas_incerta.faa,Chlamydomonas incerta SAG 7.73,,"Craig RJ et al., 2021",https://mycocosm.jgi.doe.gov/Chlin1/Chlin1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/33793842,.
656,Chlamydomonas_reinhardtii,3055,chlorophyte,91,genome,JGI-Phycocosm,2007,Chlre5_6_GeneCatalog_proteins_20200117.aa.fasta,aa,16403,91_Chlamydomonas_reinhardtii.faa,Chlamydomonas reinhardtii v5.6,,"Merchant SS et al., 2007",https://mycocosm.jgi.doe.gov/Chlre5_6/Chlre5_6.home.html,https://www.ncbi.nlm.nih.gov/pubmed/17932292,.
657,Chlamydomonas_schloesseri,2026947,chlorophyte,92,genome,JGI-Phycocosm,2021,Chlsc1_GeneCatalog_proteins_20200804.aa.fasta,aa,16268,92_Chlamydomonas_schloesseri.faa,Chlamydomonas schloesseri CCAP 11/173,,"Craig RJ et al., 2021",https://mycocosm.jgi.doe.gov/Chlsc1/Chlsc1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/33793842,.
658,Chlorella_sp_A99,2041167,chlorophyte,93,genome,JGI-Phycocosm,2018,ChloA99_1_GeneCatalog_proteins_20200807.aa.fasta,aa,8298,93_Chlorella_sp_A99.faa,Chlorella sp. A99,,"Hamada M et al., 2018",https://mycocosm.jgi.doe.gov/ChloA99_1/ChloA99_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/29848439,.
659,Chlorella_sorokiniana,3076,chlorophyte,94,genome,JGI-Phycocosm,2018,ChloDOE1412_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12611,94_Chlorella_sorokiniana.faa,Chlorella sorokiniana DOE1412,,"Hovde Blake T. et al., 2018",https://mycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,https://mycocosm.jgi.doe.gov/ChloDOE1412_1/ChloDOE1412_1.home.html,.
660,Chlorella_sorokiniana,3076,chlorophyte,95,genome,JGI-Phycocosm,2018,Chloso1230_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12871,95_Chlorella_sorokiniana.faa,Chlorella sorokiniana UTEX 1230,,"Hovde Blake T. et al., 2018",https://mycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,https://mycocosm.jgi.doe.gov/Chloso1230_1/Chloso1230_1.home.html,.
661,Chlorella_sorokiniana,3076,chlorophyte,96,genome,JGI-Phycocosm,2018,Chloso1602_1_GeneCatalog_proteins_20200805.aa.fasta,aa,10384,96_Chlorella_sorokiniana.faa,Chlorella sorokiniana UTEX 1602,,"Arriola MB et al., 2018",https://mycocosm.jgi.doe.gov/Chloso1602_1/Chloso1602_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/29178410,.
662,Chlorella_sorokiniana,3076,chlorophyte,97,genome,JGI-Phycocosm,2018,Chloso1228_1_GeneCatalog_proteins_20200805.aa.fasta,aa,12169,97_Chlorella_sorokiniana.faa,Chlorella sorokiniana str. 1228,,"Hovde Blake T. et al., 2018",https://mycocosm.jgi.doe.gov/Chloso1228_1/Chloso1228_1.home.html,NA,.
663,Chlorella_variabilis,554065,chlorophyte,98,genome,JGI-Phycocosm,2010,Chlorella_NC64A.best_proteins.fasta,aa,9791,98_Chlorella_variabilis.faa,Chlorella variabilis NC64A,,"Blanc G et al., 2010",https://phycocosm.jgi.doe.gov/ChlNC64A_1/ChlNC64A_1.home.html,NA,.
664,Chlorokybus_atmophyticus,3144,chlorophyte,99,genome,JGI-Phycocosm,2020,Chlat1_GeneCatalog_proteins_20200803.aa.fasta,aa,9300,99_Chlorokybus_atmophyticus.faa,Chlorokybus atmophyticus CCAC 0220,,"Wang S et al., 2020",https://mycocosm.jgi.doe.gov/Chlat1/Chlat1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31844283,.
665,Chloropicon_primus,1764295,chlorophyte,100,genome,JGI-Phycocosm,2019,Chlpri1_GeneCatalog_proteins_20200307.aa.fasta,aa,8327,100_Chloropicon_primus.faa,Chloropicon primus CCMP1205,,"Lemieux C et al., 2019",https://mycocosm.jgi.doe.gov/Chlpri1/Chlpri1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31492891,.
666,Chondrus_crispus,2769,rhodophyte,101,genome,JGI-Phycocosm,2013,Chocri1_GeneCatalog_proteins_20180417.aa.fasta,aa,9808,101_Chondrus_crispus.faa,Chondrus crispus Stackhouse,,"Collen J et al., 2013",https://mycocosm.jgi.doe.gov/Chocri1/Chocri1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23503846,.
667,Chromochloris_zofingiensis,31302,chlorophyte,102,genome,JGI-Phycocosm,2017,Chrzof1_GeneCatalog_proteins_20190731.aa.fasta,aa,15274,102_Chromochloris_zofingiensis.faa,Chromochloris zofingiensis SAG 211-14,,"Roth MS et al., 2017",https://mycocosm.jgi.doe.gov/Chrzof1/Chrzof1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/28484037,.
668,Chrysochromulina_parva,127563,haptophyte,103,genome,JGI-Phycocosm,2019,Chrpa1_GeneCatalog_proteins_20200805.aa.fasta,aa,28185,103_Chrysochromulina_parva.faa,Chrysochromulina parva Lackey,,"Hovde et al., 2019",https://mycocosm.jgi.doe.gov/Chrpa1/Chrpa1.home.html,NA,.
669,Chrysochromulina_tobin,1460289,haptophyte,104,genome,JGI-Phycocosm,2015,Chrsp_1_GeneCatalog_proteins_20180813.aa.fasta,aa,16770,104_Chrysochromulina_tobin.faa,Chrysochromulina tobin CCMP291,,"Hovde et al., 2015",https://mycocosm.jgi.doe.gov/Chrsp_1/Chrsp_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/26397803,.
670,Cladocopium_goreaui,2562237,dinoflagellate,105,genome,JGI-Phycocosm,2018,Clago1_GeneCatalog_proteins_20200812.aa.fasta,aa,35913,105_Cladocopium_goreaui.faa,Cladocopium goreaui SCF055-01,,"Liu H et al., 2018",https://mycocosm.jgi.doe.gov/Clago1/Clago1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/30271976,.
671,Cladosiphon_okamuranus,309737,ochrophyte,106,genome,JGI-Phycocosm,2016,Claok1_GeneCatalog_proteins_20200804.aa.fasta,aa,14750,106_Cladosiphon_okamuranus.faa,Cladosiphon okamuranus S strain,,"Nishitsuji K et al., 2016",https://mycocosm.jgi.doe.gov/Claok1/Claok1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/27501718,.
672,Coccomyxa_subellipsoidea,574566,chlorophyte,107,genome,JGI-Phycocosm,2012,Coccomyxa_C169_v2_filtered_proteins.fasta,aa,9629,107_Coccomyxa_subellipsoidea.faa,Coccomyxa subellipsoidea C-169,,"Blanc G et al., 2012",https://phycocosm.jgi.doe.gov/Cosub3/Cosub3.home.html,https://www.ncbi.nlm.nih.gov/pubmed/22630137,.
673,Cryptophyta_sp_CCMP2293,697907,cryptophyte,108,genome,JGI-Phycocosm,2017,Crypto2293_1_GeneCatalog_proteins_20160903.aa.fasta,aa,33051,108_Cryptophyta_sp_CCMP2293.faa,Cryptophyceae sp. CCMP2293 v1.0,,"Dorrell RG et al., 2023",https://mycocosm.jgi.doe.gov/Crypto2293_1/Crypto2293_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/36522135,.
674,Cyanidioschyzon_merolae,45157,rhodophyte,109,genome,JGI-Phycocosm,2019,CyamerSoos_1_GeneCatalog_proteins_20200805.aa.fasta,aa,4406,109_Cyanidioschyzon_merolae.faa,Cyanidioschyzon merolae Soos,,"Rossoni AW et al., 2019",https://mycocosm.jgi.doe.gov/CyamerSoos_1/CyamerSoos_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31149898,.
675,Cyanidioschyzon_merolae_10D,280699,rhodophyte,110,genome,JGI-Phycocosm,2007,Cyamer1_GeneCatalog_proteins_20180616.aa.fasta,aa,4803,110_Cyanidioschyzon_merolae_10D.faa,Cyanidioschyzon merolae strain 10D,,"Nozaki H et al., 2007",https://mycocosm.jgi.doe.gov/Cyamer1/Cyamer1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/17623057,.
676,Cyanophora_paradoxa,2762,glaucophyte,111,genome,JGI-Phycocosm,2019,Cyapar1_GeneCatalog_proteins_20200807.aa.fasta,aa,25518,111_Cyanophora_paradoxa.faa,Cyanophora paradoxa CCMP329,,"Price DC et al., 2019",https://mycocosm.jgi.doe.gov/Cyapar1/Cyapar1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31098614,.
677,Cyclotella_cryptica,29204,diatom,112,genome,JGI-Phycocosm,2016,Cyccr1_GeneCatalog_proteins_20200805.aa.fasta,aa,21121,112_Cyclotella_cryptica.faa,Cyclotella cryptica CCMP322,,"Traller JC et al., 2016",https://mycocosm.jgi.doe.gov/Cyccr1/Cyccr1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/27933100,.
678,Dunaliella_salina,3046,chlorophyte,113,genome,JGI-Phycocosm,2017,Dunsal1_1_GeneCatalog_proteins_20200511.aa.fasta,aa,18801,113_Dunaliella_salina.faa,Dunaliella salina CCAP19/18,,"Polle JEW et al., 2017",https://mycocosm.jgi.doe.gov/Dunsal1/Dunsal1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/29074648,.
679,Ectocarpus_siliculosus,2880,ochrophyte,114,genome,JGI-Phycocosm,2010,Ectsil1_GeneCatalog_proteins_20171109.aa.fasta,aa,16271,114_Ectocarpus_siliculosus.faa,Ectocarpus siliculosus Ec 32,,"Cock JM et al., 2010",https://mycocosm.jgi.doe.gov/Ectsil1/Ectsil1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/20520714,.
680,Edaphochlamys_debaryana,47281,chlorophyte,115,genome,JGI-Phycocosm,2021,Edade1_GeneCatalog_proteins_20200805.aa.fasta,aa,20450,115_Edaphochlamys_debaryana.faa,Edaphochlamys debaryana CCAP 11/70,,"Craig RJ et al., 2021",https://mycocosm.jgi.doe.gov/Edade1/Edade1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/33793842,.
681,Emiliania_huxleyi_CCMP1516,280463,haptophyte,116,genome,JGI-Phycocosm,2013,Emihu1_best_proteins.fasta,aa,39125,116_Emiliania_huxleyi_CCMP1516.faa,Emiliania huxleyi CCMP1516 v1.0,,"Read BA et al., 2013",https://mycocosm.jgi.doe.gov/Emihu1/Emihu1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23760476,.
682,Enallax_costatus,113528,chlorophyte,117,genome,JGI-Phycocosm,2018,Enacos1_GeneCatalog_proteins_20200927.aa.fasta,aa,19918,117_Enallax_costatus.faa,Enallax costatus CCAP 276/31 v1.0,,"Cardon et al., 2018",https://mycocosm.jgi.doe.gov/Enacos1/Enacos1.home.html,NA,.
683,Fistulifera_solaris,1519565,diatom,118,genome,JGI-Phycocosm,2015,Fisso1_GeneCatalog_proteins_20200805.aa.fasta,aa,20413,118_Fistulifera_solaris.faa,Fistulifera solaris JPCC DA0580,,"Tanaka T et al., 2015",https://mycocosm.jgi.doe.gov/Fisso1/Fisso1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/25634988,.
684,Flechtneria_rotunda,269715,chlorophyte,119,genome,JGI-Phycocosm,2018,Flerot1_GeneCatalog_proteins_20200927.aa.fasta,aa,16799,119_Flechtneria_rotunda.faa,Flechtneria rotunda SEV3-VF49 v1.0,,"Cardon et al., 2018",https://mycocosm.jgi.doe.gov/Flerot1/Flerot1.home.html,NA,.
685,Fragilariopsis_cylindrus_CCMP1102,635003,diatom,120,genome,JGI-Phycocosm,2017,Fracy1_GeneModels_FilteredModels3_aa.fasta,aa,21066,120_Fragilariopsis_cylindrus_CCMP1102.faa,Fragilariopsis cylindrus CCMP 1102,,"Mock T et al., 2017",https://mycocosm.jgi.doe.gov/Fracy1/Fracy1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/28092920,.
686,Fugacium_kawagutii,2697096,dinoflagellate,121,genome,JGI-Phycocosm,2015,Fugka2468_1_ExternalModels_proteins_20200813.aa.fasta,aa,26609,121_Fugacium_kawagutii.faa,Fugacium kawagutii CCMP2468,,"Lin S et al., 2015",https://mycocosm.jgi.doe.gov/Fugka2468_1/Fugka2468_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/26542574,.
687,Galdieria_phelgrea,1389228,rhodophyte,122,genome,JGI-Phycocosm,2019,Galph1_GeneCatalog_proteins_20200805.aa.fasta,aa,6125,122_Galdieria_phelgrea.faa,Galdieria phelgrea Soos,,"Rossoni AW et al., 2019",https://mycocosm.jgi.doe.gov/Galph1/Galph1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31149898,.
688,Galdieria_sulphuraria,130081,rhodophyte,123,genome,JGI-Phycocosm,2019,Gsu002_1_GeneCatalog_proteins_20200805.aa.fasta,aa,5912,123_Galdieria_sulphuraria.faa,Galdieria sulphuraria 002,,"Rossoni AW et al., 2019",https://mycocosm.jgi.doe.gov/Gsu002_1/Gsu002_1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31149898,.
689,Giardia_lamblia_ATCC50803,184922,other,124,genome,JGI-Phycocosm,2007,Giaint1_GeneCatalog_proteins_20191115.aa.fasta,aa,6502,124_Giardia_lamblia_ATCC50803.faa,Giardia intestinalis ATCC 50803,,"Morrison HG et al., 2007",https://mycocosm.jgi.doe.gov/Giaint1/Giaint1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/17901334,.
690,Gonium_pectorale,33097,chlorophyte,125,genome,JGI-Phycocosm,2016,Gonpec1_GeneCatalog_proteins_20180501.aa.fasta,aa,16290,125_Gonium_pectorale.faa,Gonium pectorale NIES-2863,,"Hanschen ER et al., 2016",https://mycocosm.jgi.doe.gov/Gonpec1/Gonpec1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/27102219,.
691,Gracilariopsis_chorda,448386,rhodophyte,126,genome,JGI-Phycocosm,2018,Graco1_GeneCatalog_proteins_20200803.aa.fasta,aa,10806,126_Gracilariopsis_chorda.faa,Gracilariopsis chorda isolate SKKU-2015,,"Lee J et al., 2018",https://mycocosm.jgi.doe.gov/Graco1/Graco1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/29688518,.
692,Guillardia_theta_CCMP2712,905079,cryptophyte,127,genome,JGI-Phycocosm,2012,Guith1_GeneCatalog_proteins_20101209.aa.fasta,aa,24840,127_Guillardia_theta_CCMP2712.faa,Guillardia theta CCMP2712,,"Curtis BA et al., 2012",https://mycocosm.jgi.doe.gov/Guith1/Guith1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23201678,.
693,Hyaloperonospora_arabidopsidis_Emoy2,559515,stramenopile,128,genome,JGI-Phycocosm,2010,Hyaar1_GeneCatalog_proteins_20210111.aa.fasta,aa,9138,128_Hyaloperonospora_arabidopsidis_Emoy2.faa,Hyaloperonospora arabidopsidis Emoy2 v2.0,,"Baxter L et al., 2010",https://mycocosm.jgi.doe.gov/Hyaar1/Hyaar1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/21148394,.
694,Klebsormidium_nitens,105231,Viridiplantae,129,genome,JGI-Phycocosm,2014,Klenit1_GeneCatalog_proteins_20200807.aa.fasta,aa,16132,129_Klebsormidium_nitens.faa,Klebsormidium nitens NIES-2285,,"Hori K et al., 2014",https://mycocosm.jgi.doe.gov/Klenit1/Klenit1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/24865297,.
695,Mesostigma_viride,41882,Viridiplantae,130,genome,JGI-Phycocosm,2020,Mesovir1_GeneCatalog_proteins_20200803.aa.fasta,aa,9300,130_Mesostigma_viride.faa,Mesostigma viride CCAC 1140,,"Wang S et al., 2020",https://mycocosm.jgi.doe.gov/Mesovir1/Mesovir1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31844283,.
696,Mesotaenium_endlicherianum,184485,Viridiplantae,131,genome,JGI-Phycocosm,2019,Mesen1_GeneCatalog_proteins_20200803.aa.fasta,aa,11080,131_Mesotaenium_endlicherianum.faa,Mesotaenium endlicherianum SAG 12.97,,"Cheng S et al., 2019",https://mycocosm.jgi.doe.gov/Mesen1/Mesen1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/31730849,.
697,Micractinium_conductrix,554055,chlorophyte,132,genome,JGI-Phycocosm,2018,Micco1_GeneCatalog_proteins_20200804.aa.fasta,aa,10070,132_Micractinium_conductrix.faa,Micractinium conductrix SAG 241.80,,"Arriola MB et al., 2018",https://mycocosm.jgi.doe.gov/Micco1/Micco1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/29178410,.
698,Micromonas_commoda,296587,chlorophyte,133,genome,JGI-Phycocosm,2009,MicpuN3v2_GeneCatalog_proteins_20160404.aa.fasta,aa,10307,133_Micromonas_commoda.faa,Micromonas commoda NOUM17 (RCC 299),,"Worden AZ et al., 2009",https://mycocosm.jgi.doe.gov/MicpuN3v2/MicpuN3v2.home.html,https://www.ncbi.nlm.nih.gov/pubmed/19359590,.
699,Micromonas_pusilla_CCMP1545,564608,chlorophyte,134,genome,JGI-Phycocosm,2009,MicpuC3v2_GeneCatalog_proteins_20160125.aa.fasta,aa,9895,134_Micromonas_pusilla_CCMP1545.faa,Micromonas pusilla CCMP1545,,"Worden AZ et al., 2009",https://mycocosm.jgi.doe.gov/MicpuC3v2/MicpuC3v2.home.html,https://www.ncbi.nlm.nih.gov/pubmed/19359590,.
700,Minidiscus_variabilis,659878,diatom,135,genome,JGI-Phycocosm,2020,Mintr2_GeneCatalog_proteins_20160618.aa.fasta,aa,25179,135_Minidiscus_variabilis.faa,Minidiscus variabilis CCMP495 v1.0,,"Leblanc et al., 2018",https://mycocosm.jgi.doe.gov/Mintr2/Mintr2.home.html,NA,.
701,Monoraphidium_neglectum,145388,chlorophyte,136,genome,JGI-Phycocosm,2013,Monneg1_GeneCatalog_proteins_20170920.aa.fasta,aa,16755,136_Monoraphidium_neglectum.faa,Monoraphidium neglectum SAG 48.87,,"Bogen C et al., 2013",https://mycocosm.jgi.doe.gov/Monneg1/Monneg1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/24373495,.
702,Naegleria_gruberi,5762,other,137,genome,JGI-Phycocosm,2010,Naegr1_best_proteins.fasta,aa,15753,137_Naegleria_gruberi.faa,Naegleria gruberi v1.0,,"Fritz-Laylin LK et al., 2010",https://mycocosm.jgi.doe.gov/Naegr1/Naegr1.home.html,NA,.
703,Nannochloropsis_gaditana,72520,ochrophyte,138,genome,JGI-Phycocosm,2014,Nangad1_GeneCatalog_proteins_20180307.aa.fasta,aa,10929,138_Nannochloropsis_gaditana.faa,Nannochloropsis gaditana B-31,,"Corteggiani Carpinelli E et al., 2014",https://mycocosm.jgi.doe.gov/Nangad1/Nangad1.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23966634,.
704,Nannochloropsis_oceanica_CCMP1779,1149776,ochrophyte,139,genome,JGI-Phycocosm,2017,Nanoce1779_2_GeneCatalog_proteins_20180119.aa.fasta,aa,10641,139_Nannochloropsis_oceanica_CCMP1779.faa,Nannochloropsis oceanica CCMP1779 v2.0,,"Vieler A et al., 2012",https://mycocosm.jgi.doe.gov/Nanoce1779/Nanoce1779.home.html,https://www.ncbi.nlm.nih.gov/pubmed/23166516,.
