entry_id,accepted,marferret_name,tax_id,pr2_accession,pr2_rank,pr2_taxonomy,data_type,data_source,source_link,pub_year,ref_link,ref_doi,source_filename,seq_type,n_seqs_raw,source_name,original_taxID,alias
828,Y,Aplanochytrium_sp_PBS07,627963,FJ799799.1.1725_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium;Aplanochytrium_sp.,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15203,Aplanochytrium sp Strain PBS07,627963,MMETSP0956
829,Y,Aplanochytrium_sp_PBS07,627963,FJ799799.1.1725_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium;Aplanochytrium_sp.,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14288,Aplanochytrium sp Strain PBS07,627963,MMETSP0957
830,Y,Gymnochlora_sp_CCMP2014,629695,AB453013.1.1738_U,genus,Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida_X;Gymnochlora,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22412,Gymnochlora sp. Strain CCMP2014,627963,MMETSP0110
831,Y,Symbiodinium_sp_CCMP2430,631057,AY628347.1.822_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68316,Symbiodinium sp. Strain CCMP2430,629695,MMETSP1115
832,Y,Symbiodinium_sp_CCMP2430,631057,AY628347.1.822_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57708,Symbiodinium sp. Strain CCMP2430,631057,MMETSP1116
833,Y,Symbiodinium_sp_CCMP2430,631057,AY628347.1.822_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54686,Symbiodinium sp. Strain CCMP2430,631057,MMETSP1117
834,Y,Azadinium_spinosum,632150,FJ217814.1.1521_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_spinosum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,114621,Azadinium spinosum Strain 3D9,631057,MMETSP1036
835,Y,Azadinium_spinosum,632150,FJ217814.1.1521_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_spinosum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113271,Azadinium spinosum Strain 3D9,632150,MMETSP1037
836,Y,Azadinium_spinosum,632150,FJ217814.1.1521_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_spinosum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,115654,Azadinium spinosum Strain 3D9,632150,MMETSP1038
837,Y,Lotharella_oceanica,641309,CP006629.187713.189619_U,strain,Eukaryota:nucl;TSAR:nucl;Rhizaria:nucl;Cercozoa:nucl;Chlorarachniophyceae:nucl;Chlorarachnida:nucl;Chlorarachnida_X:nucl;Lotharella:nucl;Lotharella_oceanica:nucl,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31934,Lotharella oceanica Strain CCMP622,632150,MMETSP0040
838,Y,Palpitomonas_bilix,652834,AB508339.1.1724_U,species,Eukaryota;Cryptista;Cryptista_X;Cryptista_XX;Cryptista_XXX;Cryptista_XXXX;Cryptista_XXXXX;Palpitomonas;Palpitomonas_bilix,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,55584,Palpitomonas bilix NIES-2562,641309,MMETSP0780
839,N,Litonotus_pictus,665100,GQ351699.1.1635_U,species,Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Litonotus;Litonotus_pictus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0209.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36344,Litonotus pictus Strain P1,652834,MMETSP0209
840,Y,Coscinodiscus_wailesii,671091,HQ912668.1.1639_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus_wailesii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1066.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44297,Coscinodiscus wailesii,665100,MMETSP1066
841,Y,Prasinoderma_singulare,676789,FJ997212.1.2212_U,strain,Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_singularis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25009,Prasinoderma singularis RCC927,671091,MMETSP1315
842,N,Tiarina_fusus,693140,FJ858217.1.1763_U,species,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Tiarina;Tiarina_fusa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0472.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,98267,Tiarina fusus TfusLIS,676789,MMETSP0472
843,Y,Cryptophyta_sp_CCMP2293,697907,GQ375265.1.1724_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Baffinellaceae;Baffinella;Baffinella_frigidus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0986.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57600,non described non described Strain CCMP2293,693140,MMETSP0986
844,Y,Cryptophyta_sp_CCMP2293,697907,GQ375265.1.1724_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Baffinellaceae;Baffinella;Baffinella_frigidus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0987.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58243,non described non described Strain CCMP2293,697907,MMETSP0987
845,Y,Cryptophyta_sp_CCMP2293,697907,GQ375265.1.1724_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Baffinellaceae;Baffinella;Baffinella_frigidus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0988.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57653,non described non described Strain CCMP2293,697907,MMETSP0988
846,Y,Cryptophyta_sp_CCMP2293,697907,GQ375265.1.1724_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Baffinellaceae;Baffinella;Baffinella_frigidus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0989.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58788,non described non described Strain CCMP2293,697907,MMETSP0989
847,N,Pseudo-nitzschia_arenysensis,697910,KJ608073.1.878_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_arenysensis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0329.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,1148,Pseudo-nitzschia arenysensis B593,697907,MMETSP0329
848,Y,Timspurckia_oligopyrenoides,708627,KF422614.1.2272_U,strain,Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Porphyridiophyceae;Porphyridiales;Porphyridiales_X;Timspurckia;Timspurckia_oligopyrenoides,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1172.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14087,Timspurckia oligopyrenoides Strain CCMP3278,697910,MMETSP1172
849,Y,Erythrolobus_madagascarensis,708628,NA,NA,NA,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1354.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16809,Erythrolobus madagascarensis Strain CCMP3276,708627,MMETSP1354
850,Y,Bigelowiella_natans_CCMP2755,753081,ADNK01001820.151524.153310_U,strain,Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida_X;Bigelowiella;Bigelowiella_natans,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0045.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13224,Bigelowiella natans CCMP 2755,708628,MMETSP0045
851,Y,Madagascaria_erythrocladiodes,753684,KF925342.1.1620_U,strain,Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Compsopogonophyceae;Erythropeltidales;Erythropeltidales_X;Madagascaria;Madagascaria_erythrocladioides,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1450.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56442,Madagascaria erythrocladiodes Strain CCMP3234,753081,MMETSP1450
852,Y,Guillardia_theta_CCMP2712,905079,X57162.1.1773_U,species,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Guillardia;Guillardia_theta,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0046.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69242,Guillardia theta CCMP2712,753684,MMETSP0046
853,Y,Tryblionella_compressa,913974,MN750506.1.1492_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_compressa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0744.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28773,Nitzschia punctata Strain CCMP561,905079,MMETSP0744
854,Y,Tryblionella_compressa,913974,MN750506.1.1492_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_compressa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0745.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25607,Nitzschia punctata Strain CCMP561,913974,MMETSP0745
855,Y,Tryblionella_compressa,913974,MN750506.1.1492_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_compressa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0746.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29344,Nitzschia punctata Strain CCMP561,913974,MMETSP0746
856,Y,Tryblionella_compressa,913974,MN750506.1.1492_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_compressa,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0747.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26073,Nitzschia punctata Strain CCMP561,913974,MMETSP0747
857,Y,Elphidium_margaritaceum,933848,KF042569.1.815_U,species,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Elphidiidae;Elphidium;Elphidium_margaritaceum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1385.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,51489,Elphidium margaritaceum,913974,MMETSP1385
858,N,Platyophrya_macrostoma,938130,EF100341.1.1406_U,genus,Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Platyophrya,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61255,Platyophrya macrostoma Strain WH,933848,MMETSP0127
859,Y,Chaetoceros_sp_GSL56,947934,HQ710801.1.1162_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_sp.,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0200.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18440,Chaetoceros sp. Strain GSL56,938130,MMETSP0200
860,Y,Symbiodinium_sp_cladeA,993574,AY628347.1.822_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1374.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63140,Symbiodinium sp. Strain cladeA,947934,MMETSP1374
861,Y,Pseudictyota_dubia,2749911,HQ912572.1.1749_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Triceratiales;Triceratiaceae;Triceratium;Triceratium_dubium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1175.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40286,Triceratium dubium Strain CCMP147,993574,MMETSP1175
862,Y,Perkinsus_marinus_ATCC_50439,1032511,AAXJ01017463.1.1067_U,species,Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsidae;Perkinsus;Perkinsus_marinus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0922.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17568,Perkinsus marinus Strain ATCC 50439,1003142,MMETSP0922
863,Y,Chlamydomonas_leiostraca,1034604,KF615771.1.1635_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;Chlamydomonas_leiostraca,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1391.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33626,Chlamydomonas leiostraca Strain SAG 11-49,1032511,MMETSP1391
864,Y,Rhizochromulina_marina,1034831,HQ710563.1.861_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina;Rhizochromulina_marina,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1173.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32888,Rhizochromulina marina cf CCMP1243,1034604,MMETSP1173
865,N,Stygamoeba_regulata,1042828,JF694285.1.1977_U,species,Eukaryota;Eukaryota_X;Ancyromonadida;Ancyromonadida_X;Ancyromonadida_XX;Ancyromonadida_XXX;Ancyromonadida_Group-1;Ancyromonadida_Group-1_X;Stygamoeba_regulata,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50558,Stygamoeba regulata Strain BSH-02190019,1034831,MMETSP0447
866,Y,Thalassiothrix_antarctica,1049557,AB430611.1.1773_U,genus,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Thalassionematales;Thalassionemataceae;Thalassiothrix,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29871,Thalassiothrix antarctica Strain L6-D1,1042828,MMETSP0152
867,Y,Thalassiothrix_antarctica,1049557,AB430611.1.1773_U,genus,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Thalassionematales;Thalassionemataceae;Thalassiothrix,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33704,Thalassiothrix antarctica Strain L6-D1,1049557,MMETSP0154
868,Y,Tetraselmis_astigmatica,1074897,JN376804.1.1694_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis_astigmatica,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0804.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36206,Tetraselmis astigmatica CCMP880,1049557,MMETSP0804
869,Y,Erythrolobus_australicus,1077150,NA,NA,NA,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1353.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16638,Erythrolobus australicus Strain CCMP3124,1074897,MMETSP1353
870,N,Stereomyxa_ramosa,1078864,NA,NA,NA,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0439.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,955,Stereomyxa ramosa Strain Chinc5,1077150,MMETSP0439
871,N,Strombidium_rassoulzadegani,1082188,AY257125.1.1722_U,species,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidium;Strombidium_rassoulzadegani,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16344,Strombidium rassoulzadegani Strain ras09,1078864,MMETSP0449
872,Y,Chrysoreinhardia_sp,2972369,KF422611.1.1699_U,genus,Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Sarcinochrysidales;Chrysocystaceae;Chrysoreinhardia,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49273,Chrysoreinhardia sp CCMP3193,1082188,MMETSP1166
873,Y,Chrysoreinhardia_sp_CCMP2950,1411690,KF422611.1.1699_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Sarcinochrysidales;Chrysocystaceae;Chrysoreinhardia;Chrysoreinhardia_sp.,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1164.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45060,Chrysoreinhardia sp Strain CCMP2950,1104430,MMETSP1164
874,Y,Thraustochytrium_LLF1b,1112570,JN180127.1.1750_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Thraustochytrium;Thraustochytrium_kinnei,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0198.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21680,Thraustochytrium sp. Strain LLF1b,1104430,MMETSP0198
875,Y,Thraustochytrium_LLF1b,1112570,JN180127.1.1750_U,strain,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Thraustochytrium;Thraustochytrium_kinnei,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0199.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21034,Thraustochytrium sp. Strain LLF1b,1112570,MMETSP0199
876,Y,Dactyliosolen_fragilissimus,1118495,KC309491.1.1615_U,genus,Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Dactyliosolen,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0580.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19813,Dactyliosolen fragilissimus,1112570,MMETSP0580
877,Y,Mamiellophyceae_sp_RCC2288,1155430,JN934679.1.1557_U,strain,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Mantoniella;Mantoniella_beaufortii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1326.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39205,Genus nov. species nov. Strain RCC2288,1118495,MMETSP1326
878,Y,Astrosyne_radiata,1158023,JN975238.1.1623_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Cyclophorales;Cyclophoraceae;Astrosyne;Astrosyne_radiata,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0418.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34313,Cyclophora radiata 13vi08-1A,1155430,MMETSP0418
879,Y,Vitrella_brassicaformis_CCMP3155,1169540,FJ911926.1.909_U,genus,Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea;Vitrelladida;Vitrellaceae;Vitrella,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,47831,Vitrella brassicaformis Strain CCMP3346,1158023,MMETSP1451
